ahe,year,bachelor,female,age
39.42307662963867,2008,1,1,34
21.685760498046875,2008,1,0,27
33.653846740722656,2008,0,0,34
12.019230842590332,2008,1,0,27
19.230770111083984,2008,1,0,31
17.227563858032227,2008,0,0,26
8.65384578704834,2008,0,1,30
13.411943435668945,2008,0,1,26
9.803921699523926,2008,0,0,28
16.346153259277344,2008,1,1,34
14.423076629638672,2008,0,0,27
5.288461685180664,2008,0,0,25
13.942307472229004,2008,0,1,27
10.416666984558105,2008,1,0,28
18.842308044433594,2008,0,0,34
34.18803405761719,2008,1,0,28
18.707483291625977,2008,0,1,29
21.5,2008,0,1,32
22.115385055541992,2008,0,1,32
12.259614944458008,2008,0,1,33
16.346153259277344,2008,0,0,26
10.576923370361328,2008,1,1,26
22.22222137451172,2008,1,0,33
21.568628311157227,2008,0,0,28
14.70588207244873,2008,0,0,30
40,2008,1,1,34
7.5,2008,1,0,29
22.114904403686523,2008,1,0,30
17.91971206665039,2008,0,0,25
15.865385055541992,2008,0,0,32
6.593406677246094,2008,0,1,31
12.019230842590332,2008,0,0,33
15.865385055541992,2008,0,1,31
19.230770111083984,2008,0,0,34
19.230770111083984,2008,0,0,33
16.826923370361328,2008,1,1,29
28.846153259277344,2008,1,0,26
11.11111068725586,2008,1,0,31
16.990598678588867,2008,1,1,32
11.538461685180664,2008,0,0,31
20.19230842590332,2008,0,0,25
33.094810485839844,2008,1,0,32
20.790019989013672,2008,0,1,30
40,2008,0,0,28
18.131868362426758,2008,1,1,34
13.699999809265137,2008,0,0,32
10.576923370361328,2008,0,1,25
14.423076629638672,2008,1,1,28
17.788461685180664,2008,0,1,31
15.384614944458008,2008,1,0,27
13.636363983154297,2008,1,1,25
9.34829044342041,2008,0,0,28
14.423076629638672,2008,0,1,26
14.423076629638672,2008,1,0,28
12.237762451171875,2008,1,0,26
18.75,2008,0,0,31
16.153846740722656,2008,0,0,34
17.30769157409668,2008,0,0,29
11.77884578704834,2008,0,0,33
14.792899131774902,2008,1,1,28
10.576923370361328,2008,0,0,32
8.25,2008,0,1,26
9.763313293457031,2008,1,0,31
17.788461685180664,2008,1,0,32
7.637019157409668,2008,0,1,32
15,2008,0,1,33
14.90384578704834,2008,0,0,30
14.685315132141113,2008,0,0,29
15.659340858459473,2008,1,1,27
20.940170288085938,2008,1,0,32
14.423076629638672,2008,1,0,32
10.576923370361328,2008,1,1,32
22.596153259277344,2008,0,0,34
18.461538314819336,2008,0,0,32
43.269229888916016,2008,1,1,33
8.65384578704834,2008,0,1,29
9.245562553405762,2008,0,1,27
27.47252655029297,2008,1,0,25
17.788461685180664,2008,0,0,34
21.367521286010742,2008,0,1,29
28.365385055541992,2008,0,0,34
11.298076629638672,2008,1,1,27
14.90384578704834,2008,0,0,27
23.076923370361328,2008,1,0,32
20.769229888916016,2008,1,0,32
9.615385055541992,2008,0,1,30
17.500961303710938,2008,0,0,28
13.461538314819336,2008,0,1,34
14.90384578704834,2008,0,0,34
13.942307472229004,2008,0,0,31
14.423076629638672,2008,1,1,28
27.884614944458008,2008,1,0,33
13.31360912322998,2008,1,1,28
20.19230842590332,2008,1,0,30
12.019230842590332,2008,0,0,28
16.0256404876709,2008,0,0,30
16.66666603088379,2008,1,1,28
5,2008,0,0,29
21.634614944458008,2008,1,1,32
28.846153259277344,2008,1,0,33
38.46154022216797,2008,1,0,31
17.094017028808594,2008,0,0,30
14.170040130615234,2008,1,1,30
34.436492919921875,2008,1,1,33
21.634614944458008,2008,1,0,26
19.230770111083984,2008,1,1,34
14.95726490020752,2008,1,0,28
58,2008,1,0,33
31.25,2008,1,0,30
20.19230842590332,2008,1,0,32
28.846153259277344,2008,1,1,27
28.846153259277344,2008,1,0,25
25,2008,1,1,33
15.384614944458008,2008,1,0,31
10.09615421295166,2008,0,1,28
24.038461685180664,2008,1,1,33
12.019230842590332,2008,0,0,28
34.61538314819336,2008,1,0,34
19.230770111083984,2008,1,0,34
15.769230842590332,2008,0,0,30
18.376068115234375,2008,1,1,28
43.269229888916016,2008,1,0,34
7.142857074737549,2008,0,1,29
21.634614944458008,2008,1,1,25
21.634614944458008,2008,0,0,29
39.903846740722656,2008,1,0,33
9.615385055541992,2008,0,1,33
15.384614944458008,2008,1,1,33
12.5,2008,0,1,32
12.980769157409668,2008,0,1,27
18.509614944458008,2008,1,1,28
16.826923370361328,2008,1,1,28
24.1502685546875,2008,1,1,34
29.487178802490234,2008,1,0,32
51.61196517944336,2008,1,1,34
8,2008,0,1,31
14.90384578704834,2008,0,1,34
10.897436141967773,2008,0,0,33
19.230770111083984,2008,0,0,26
14.423076629638672,2008,0,1,25
11.538461685180664,2008,0,0,31
15.384614944458008,2008,0,0,26
13.461538314819336,2008,0,1,34
11.057692527770996,2008,0,1,33
25.480770111083984,2008,1,0,28
14.423076629638672,2008,0,1,27
12.5,2008,0,1,27
25.403846740722656,2008,0,0,33
10.416666984558105,2008,0,1,25
16.346153259277344,2008,0,0,27
12.980769157409668,2008,0,0,33
13.736263275146484,2008,0,1,33
18.75,2008,0,0,33
14.423076629638672,2008,0,0,33
20.625,2008,0,0,32
12.019230842590332,2008,0,0,28
5.494505405426025,2008,1,1,28
9.615385055541992,2008,0,0,28
21.153846740722656,2008,0,0,28
5.288461685180664,2008,0,1,25
18.696046829223633,2008,0,1,25
13.461538314819336,2008,0,0,34
72.115386962890625,2008,0,0,27
17.58241844177246,2008,0,0,34
14.423076629638672,2008,0,1,34
13.461538314819336,2008,0,1,33
15.384614944458008,2008,1,0,28
15.865385055541992,2008,0,1,34
5.288461685180664,2008,0,0,28
10.576923370361328,2008,0,0,32
16.826923370361328,2008,1,0,31
20.673076629638672,2008,1,0,34
26.22377586364746,2008,0,0,33
12.019230842590332,2008,0,0,28
6.730769157409668,2008,0,1,29
31.25,2008,1,0,27
22.269229888916016,2008,0,1,33
7.4175825119018555,2008,0,1,32
8.65384578704834,2008,1,1,28
8.28402328491211,2008,1,0,31
17.936389923095703,2008,0,0,25
9.895833015441895,2008,0,1,25
15.384614944458008,2008,0,1,33
22.115385055541992,2008,1,1,34
4.94505500793457,2008,1,1,29
10.576923370361328,2008,0,1,33
38.46154022216797,2008,1,0,31
11.834319114685059,2008,1,0,28
9.615385055541992,2008,0,1,27
7.211538314819336,2008,0,0,32
13.461538314819336,2008,1,1,30
15.384614944458008,2008,1,1,32
21.634614944458008,2008,1,1,31
12.5,2008,0,1,34
11.298076629638672,2008,0,1,30
12.5,2008,1,1,29
16.538461685180664,2008,0,1,34
20.979021072387695,2008,1,0,25
17.30769157409668,2008,0,1,32
14.423076629638672,2008,0,0,33
10.355030059814453,2008,1,0,32
2.884615421295166,2008,0,0,32
27.884614944458008,2008,0,1,25
14.166666984558105,2008,0,0,32
10,2008,1,1,25
25.769229888916016,2008,1,0,31
24.038461685180664,2008,1,0,27
24.038461685180664,2008,1,1,25
40.86538314819336,2008,1,0,28
16.826923370361328,2008,1,1,26
12.087912559509277,2008,1,1,31
20.673076629638672,2008,0,0,33
24.038461685180664,2008,1,1,31
21.634614944458008,2008,1,1,26
36.05769348144531,2008,1,0,34
22.115385055541992,2008,1,1,26
18.7937068939209,2008,1,0,26
12.019230842590332,2008,0,0,33
12.019230842590332,2008,0,0,32
16.346153259277344,2008,1,1,26
23.076923370361328,2008,1,1,27
34.28571319580078,2008,1,0,26
20.512821197509766,2008,1,1,26
14.423076629638672,2008,0,0,26
9.615385055541992,2008,0,1,29
4.32692289352417,2008,0,0,28
13.461538314819336,2008,0,1,34
33.21678161621094,2008,1,1,30
32.0512809753418,2008,1,0,33
9.75,2008,0,0,26
15.384614944458008,2008,0,0,31
17.788461685180664,2008,0,1,34
13.461538314819336,2008,0,0,32
14.423076629638672,2008,1,1,31
23.076923370361328,2008,0,0,26
9.157508850097656,2008,0,0,29
14.423076629638672,2008,0,1,31
18.269229888916016,2008,1,0,29
23.076923370361328,2008,1,0,34
18.88736343383789,2008,1,0,28
23.5,2008,0,0,31
24.038461685180664,2008,0,0,34
9.855769157409668,2008,1,1,25
8.571428298950195,2008,0,0,26
14.423076629638672,2008,0,0,27
8.241758346557617,2008,0,0,31
22.596153259277344,2008,1,1,26
38.46154022216797,2008,1,0,31
15.384614944458008,2008,0,0,31
10.09615421295166,2008,0,1,33
10.769230842590332,2008,0,1,26
34.61538314819336,2008,0,0,29
19.230770111083984,2008,0,0,26
9.5,2008,0,0,26
7.211538314819336,2008,0,0,32
11.538461685180664,2008,1,0,34
16.826923370361328,2008,0,1,28
9.615385055541992,2008,1,0,27
14.423076629638672,2008,0,0,27
11.538461685180664,2008,1,1,26
24.038461685180664,2008,1,0,25
19.951923370361328,2008,0,0,32
28.846153259277344,2008,1,0,31
26.44230842590332,2008,1,1,29
12.019230842590332,2008,0,0,29
8.01282024383545,2008,1,0,25
41.82692337036133,2008,1,1,31
34.61538314819336,2008,1,1,30
28.846153259277344,2008,1,1,31
9.615385055541992,2008,1,0,26
14.423076629638672,2008,0,1,28
19.230770111083984,2008,0,0,33
8.65384578704834,2008,0,1,30
14.423076629638672,2008,0,1,33
31.25,2008,1,0,31
14.423076629638672,2008,1,1,29
7.211538314819336,2008,0,0,25
33.17307662963867,2008,1,1,34
34.693878173828125,2008,1,1,29
14.423076629638672,2008,0,1,33
7.396449565887451,2008,0,0,25
48.07692337036133,2008,1,0,33
11.057692527770996,2008,0,0,25
4.808173179626465,2008,0,0,34
12.5,2008,1,1,28
42.735042572021484,2008,1,0,31
18.269229888916016,2008,0,0,33
30.769229888916016,2008,1,1,34
20.19230842590332,2008,1,1,25
24.615385055541992,2008,1,1,29
23.076923370361328,2008,0,0,34
9.615385055541992,2008,1,1,26
9.615385055541992,2008,0,1,27
8.173076629638672,2008,0,0,32
25,2008,1,0,34
14.743589401245117,2008,1,0,28
37.099998474121094,2008,1,1,29
42.30769348144531,2008,1,1,30
21.901708602905273,2008,1,1,32
13.636363983154297,2008,0,0,34
15.865385055541992,2008,1,0,28
30.769229888916016,2008,0,0,34
34.18803405761719,2008,1,0,30
41.4529914855957,2008,1,0,33
17.30769157409668,2008,1,1,26
16.346153259277344,2008,1,0,27
21.875,2008,1,1,26
10.09615421295166,2008,0,1,31
39.42307662963867,2008,0,0,32
8.241758346557617,2008,0,1,34
7.211538314819336,2008,0,0,32
35.664337158203125,2008,1,0,32
21.634614944458008,2008,1,1,29
14.423076629638672,2008,0,0,25
24.038461685180664,2008,1,1,31
12.980769157409668,2008,0,1,26
12.019230842590332,2008,0,0,28
12.604166984558105,2008,1,1,27
22.115385055541992,2008,1,0,30
17.30769157409668,2008,1,1,34
27.73668670654297,2008,1,0,26
13.464052200317383,2008,0,0,33
13.461538314819336,2008,0,0,25
10.164834976196289,2008,0,0,25
15,2008,0,0,34
10.09615421295166,2008,0,1,27
7.211538314819336,2008,0,1,32
43.13676452636719,2008,1,0,31
20.871795654296875,2008,1,0,28
24.038461685180664,2008,0,0,30
26.44230842590332,2008,1,1,26
16.826923370361328,2008,1,0,28
40.86538314819336,2008,1,0,34
40.86538314819336,2008,1,1,30
21.678321838378906,2008,1,0,28
39.42307662963867,2008,1,1,29
21.634614944458008,2008,0,0,32
21.568628311157227,2008,0,0,26
15.865385055541992,2008,1,1,34
19.230770111083984,2008,1,1,32
31.538461685180664,2008,1,0,33
22.596153259277344,2008,1,1,32
24.038461685180664,2008,0,0,32
38.46154022216797,2008,1,0,28
19.230770111083984,2008,1,1,29
38.46154022216797,2008,0,0,32
19.230770111083984,2008,1,1,32
9.440559387207031,2008,1,0,34
16.10017967224121,2008,1,1,31
36.05769348144531,2008,1,0,31
36.05769348144531,2008,1,0,29
15.384614944458008,2008,1,1,25
15.384614944458008,2008,0,1,34
36.05769348144531,2008,0,0,34
9.615385055541992,2008,0,1,27
20.19230842590332,2008,1,1,26
14.67611312866211,2008,1,1,30
9.615385055541992,2008,0,1,31
11.057692527770996,2008,0,1,27
10.09615421295166,2008,0,0,29
21.685760498046875,2008,1,0,29
23.5,2008,0,0,32
18.076923370361328,2008,1,0,33
19.230770111083984,2008,0,0,25
14.423076629638672,2008,0,0,26
24.038461685180664,2008,1,1,34
45.54655838012695,2008,0,1,32
12.019230842590332,2008,0,0,28
9.615385055541992,2008,0,0,32
12.019230842590332,2008,0,1,34
28.846153259277344,2008,0,1,28
17.15176773071289,2008,0,1,28
16.289592742919922,2008,1,0,25
17.54010772705078,2008,1,1,26
10.576923370361328,2008,1,1,26
14.03326416015625,2008,1,1,25
26.153846740722656,2008,0,1,31
17.337745666503906,2008,0,0,33
10.784314155578613,2008,0,0,25
13.461538314819336,2008,1,0,33
19.230770111083984,2008,0,0,30
16.0256404876709,2008,0,0,32
16.826923370361328,2008,0,0,33
12.019230842590332,2008,0,0,25
12.087912559509277,2008,0,1,25
15.384614944458008,2008,1,1,25
14.90384578704834,2008,0,0,26
76.92308044433594,2008,1,0,34
31.25,2008,1,0,33
16.994632720947266,2008,1,0,26
27.884614944458008,2008,0,0,27
29.038461685180664,2008,1,0,27
9.615385055541992,2008,1,1,34
31.468530654907227,2008,1,0,34
5.769230842590332,2008,0,0,27
18.292682647705078,2008,1,1,26
13.461538314819336,2008,1,1,28
16.826923370361328,2008,1,0,32
25.480770111083984,2008,0,0,33
17.58241844177246,2008,1,1,32
17.788461685180664,2008,1,1,27
4.807692527770996,2008,0,1,29
36.05769348144531,2008,0,0,34
12.019230842590332,2008,1,1,32
12.019230842590332,2008,0,0,30
14.423076629638672,2008,0,1,34
8.01282024383545,2008,0,1,34
17.30769157409668,2008,0,0,28
17.30769157409668,2008,0,0,30
9.89011001586914,2008,0,1,29
12.980769157409668,2008,1,1,30
26.44230842590332,2008,1,0,33
24.786325454711914,2008,1,0,27
27.884614944458008,2008,1,0,27
36.05769348144531,2008,1,0,33
13.461538314819336,2008,1,1,32
13.699999809265137,2008,0,0,25
27.884614944458008,2008,0,1,30
16.826923370361328,2008,0,1,29
10.240385055541992,2008,1,1,26
18,2008,0,0,30
28.846153259277344,2008,1,0,31
12.5,2008,1,0,26
12.5,2008,0,0,34
18.269229888916016,2008,1,1,25
11.11111068725586,2008,1,1,27
10.09615421295166,2008,0,1,27
27.985830307006836,2008,1,1,34
19.230770111083984,2008,1,1,28
13.461538314819336,2008,1,0,34
12.019230842590332,2008,0,0,29
24.038461685180664,2008,0,0,31
44.591346740722656,2008,1,1,30
17.14285659790039,2008,0,0,29
12.14574909210205,2008,0,0,30
23.21794891357422,2008,1,1,31
17.980770111083984,2008,1,0,30
17.06730842590332,2008,1,1,25
40.86538314819336,2008,1,1,32
9.134614944458008,2008,0,0,26
28.846153259277344,2008,1,0,31
24.038461685180664,2008,1,1,26
9.615385055541992,2008,1,0,27
33.653846740722656,2008,1,0,31
31.25,2008,1,1,27
13.354701042175293,2008,0,0,34
5.769230842590332,2008,0,0,28
9.340659141540527,2008,0,1,34
23.076923370361328,2008,1,0,33
24.038461685180664,2008,1,1,27
9.567307472229004,2008,0,1,30
27.884614944458008,2008,1,0,31
38.46154022216797,2008,1,0,30
18.75,2008,0,1,29
5.769230842590332,2008,0,1,33
19.230770111083984,2008,1,1,29
15.865385055541992,2008,0,0,26
18.028846740722656,2008,1,0,28
20.83333396911621,2008,1,0,28
14.835165023803711,2008,0,0,33
15.865385055541992,2008,1,1,27
24.038461685180664,2008,1,1,33
14.95726490020752,2008,0,0,29
12.019230842590332,2008,0,0,28
12.980769157409668,2008,1,1,27
40.86538314819336,2008,1,1,31
5.769230842590332,2008,0,1,25
48.07692337036133,2008,0,1,31
9.615385055541992,2008,0,0,28
8.620689392089844,2008,0,1,28
15.304807662963867,2008,0,0,32
22.5,2008,0,0,28
26.709402084350586,2008,1,1,31
13.187911987304688,2008,0,1,34
7.211538314819336,2008,0,0,30
36.53845977783203,2008,1,0,32
4.807692527770996,2008,0,0,34
6.009615421295166,2008,0,1,26
31.25,2008,1,1,33
7.692307472229004,2008,0,1,30
9,2008,0,1,34
21.634614944458008,2008,1,0,30
22.115385055541992,2008,1,1,32
26.44230842590332,2008,1,0,31
24.038461685180664,2008,0,0,33
24.038461685180664,2008,0,1,34
11.77884578704834,2008,0,1,32
10.576923370361328,2008,0,0,27
11.538846015930176,2008,0,0,25
12.5,2008,0,0,32
19.711538314819336,2008,1,0,25
24.519229888916016,2008,1,1,26
31.250961303710938,2008,1,0,26
9.134614944458008,2008,0,1,25
17.980770111083984,2008,1,0,33
8.316008567810059,2008,0,1,26
18.028846740722656,2008,0,0,26
18.028846740722656,2008,0,0,26
7.644230842590332,2008,0,0,33
5.769230842590332,2008,0,1,28
16.153846740722656,2008,0,0,33
25.10683822631836,2008,1,0,29
30.411449432373047,2008,1,1,34
15,2008,0,0,26
9.134614944458008,2008,0,1,25
26.62721824645996,2008,1,0,30
24.038461685180664,2008,1,1,28
34.61538314819336,2008,1,0,29
27.884614944458008,2008,1,0,32
14.423076629638672,2008,0,0,26
11.600000381469727,2008,0,0,27
17.1875,2008,1,1,34
23.076923370361328,2008,1,0,32
16.0256404876709,2008,1,0,30
9.615385055541992,2008,1,1,26
6.730769157409668,2008,0,0,32
12.5,2008,1,1,28
12.5,2008,0,1,25
19.230770111083984,2008,0,0,28
8.65384578704834,2008,0,0,28
16.979806900024414,2008,1,1,28
17.788461685180664,2008,1,1,26
28.846153259277344,2008,0,0,31
19.230770111083984,2008,0,0,33
7.591093063354492,2008,0,1,33
12.980769157409668,2008,1,1,25
12.980769157409668,2008,1,1,30
29.80769157409668,2008,0,1,34
23.076923370361328,2008,0,0,33
15.702404022216797,2008,0,1,26
21.9780216217041,2008,0,0,26
33.17307662963867,2008,1,0,29
9,2008,0,0,33
16.826923370361328,2008,0,0,30
35.25640869140625,2008,0,0,30
28.846153259277344,2008,1,0,30
13.461538314819336,2008,0,1,30
12.5,2008,1,0,31
17.85714340209961,2008,0,0,26
17.94871711730957,2008,0,0,27
11.538461685180664,2008,0,0,32
12.019230842590332,2008,1,1,32
12.820512771606445,2008,0,1,27
12.5,2008,1,1,26
33.653846740722656,2008,1,1,30
45.67307662963867,2008,1,0,27
21.634614944458008,2008,0,0,26
39.71154022216797,2008,0,0,33
29.059829711914062,2008,1,0,28
7.47863245010376,2008,0,1,30
11.770833015441895,2008,0,0,29
10.09615421295166,2008,0,1,28
12.019230842590332,2008,0,1,29
18.75,2008,1,1,34
40.598289489746094,2008,0,0,33
20.329669952392578,2008,1,1,34
14.423076629638672,2008,0,1,33
8.65384578704834,2008,0,1,34
13.333333015441895,2008,1,0,27
16.826923370361328,2008,1,1,33
11.057692527770996,2008,0,1,33
14.423076629638672,2008,0,1,33
22.596153259277344,2008,0,0,32
16.239316940307617,2008,0,0,26
14.529914855957031,2008,1,0,25
11.538461685180664,2008,0,1,29
20.19230842590332,2008,1,1,29
9.226190567016602,2008,0,0,34
23.504274368286133,2008,1,1,34
19.230770111083984,2008,0,0,30
28.846153259277344,2008,1,0,29
16.826923370361328,2008,0,0,30
14.423076629638672,2008,0,1,28
26.495725631713867,2008,0,0,30
17.5213680267334,2008,1,0,30
23.413461685180664,2008,1,1,33
28.846153259277344,2008,0,0,33
14.423076629638672,2008,1,1,32
6.25,2008,0,0,28
12.019230842590332,2008,0,1,29
13.942307472229004,2008,0,0,26
10.09615421295166,2008,1,1,27
13.88888931274414,2008,0,1,31
10.439560890197754,2008,0,0,28
16.826923370361328,2008,1,1,28
11.538461685180664,2008,0,0,26
22.361358642578125,2008,0,0,28
10.576923370361328,2008,0,0,28
17.30769157409668,2008,0,0,27
14.423076629638672,2008,0,1,26
14.423076629638672,2008,1,1,27
26.44230842590332,2008,1,0,34
15.659340858459473,2008,1,1,32
15.384614944458008,2008,1,1,28
9.615385055541992,2008,0,1,34
12.019230842590332,2008,0,0,25
15.384614944458008,2008,1,0,32
13.84615421295166,2008,1,0,26
13.986014366149902,2008,0,0,30
11.076923370361328,2008,1,0,26
26.14379119873047,2008,1,1,25
25.64102554321289,2008,1,0,25
18.269229888916016,2008,1,1,32
24.038461685180664,2008,1,0,25
11.538461685180664,2008,0,0,26
16.384614944458008,2008,0,0,26
16.225961685180664,2008,1,0,25
25.480770111083984,2008,1,0,25
18.269229888916016,2008,0,1,25
32.0512809753418,2008,1,1,33
29.761905670166016,2008,1,0,31
26.923076629638672,2008,1,0,33
22.22222137451172,2008,1,1,32
8.7606840133667,2008,0,0,30
15.384614944458008,2008,1,0,29
14.529914855957031,2008,1,1,30
13.84615421295166,2008,0,0,34
15.384614944458008,2008,0,0,28
15.65295124053955,2008,0,0,33
13.22115421295166,2008,0,0,29
13.84615421295166,2008,0,0,31
11.22449016571045,2008,0,1,31
18.269229888916016,2008,1,1,34
8.241758346557617,2008,0,1,27
15.144230842590332,2008,0,1,26
7.720279693603516,2008,0,0,32
18.269229888916016,2008,1,1,27
12.651822090148926,2008,1,1,32
18.218624114990234,2008,0,0,32
16.346153259277344,2008,1,0,33
22.596153259277344,2008,1,1,34
16.0256404876709,2008,1,0,30
23.076923370361328,2008,1,0,30
23.076923370361328,2008,1,1,28
12.019230842590332,2008,1,1,25
23.504274368286133,2008,1,0,28
34.18803405761719,2008,1,0,28
26.22377586364746,2008,1,0,25
35.0427360534668,2008,0,0,30
16.826923370361328,2008,1,0,26
33.894229888916016,2008,1,0,26
17.30769157409668,2008,0,0,34
21.634614944458008,2008,0,0,27
7.371794700622559,2008,0,0,30
41.66666793823242,2008,1,0,32
12.980769157409668,2008,0,1,28
4.567307472229004,2008,0,0,29
24.038461685180664,2008,0,0,28
20.384614944458008,2008,1,1,31
42.395103454589844,2008,1,0,31
14.90384578704834,2008,1,1,32
15.384614944458008,2008,0,0,27
10.769230842590332,2008,1,1,28
9.134614944458008,2008,0,0,28
14.423076629638672,2008,0,0,25
20.979021072387695,2008,1,0,31
15.384614944458008,2008,1,1,27
13.461538314819336,2008,1,0,30
15,2008,1,1,29
7.692307472229004,2008,1,1,26
14.423076629638672,2008,0,0,27
11.538461685180664,2008,0,1,25
21.923076629638672,2008,1,0,32
32.69230651855469,2008,1,1,32
42.30769348144531,2008,1,0,34
16.586538314819336,2008,1,1,31
12.5,2008,0,1,33
14.42355728149414,2008,0,0,33
22.115385055541992,2008,0,1,31
19.697114944458008,2008,1,1,28
16.22450065612793,2008,0,0,33
4.006410121917725,2008,0,0,31
11.538461685180664,2008,0,1,32
7.142857074737549,2008,0,0,31
12.500961303710938,2008,0,0,26
12.019230842590332,2008,0,1,33
19.230770111083984,2008,1,1,33
45.67307662963867,2008,1,0,34
11.979166984558105,2008,0,0,32
8.173076629638672,2008,0,1,25
15.625,2008,0,0,29
24.038461685180664,2008,1,1,33
16.0256404876709,2008,1,0,33
16.826923370361328,2008,1,1,28
13.986014366149902,2008,0,0,31
12.820512771606445,2008,0,1,33
15.384614944458008,2008,0,1,26
16.346153259277344,2008,0,1,32
11.943320274353027,2008,0,1,25
26.44230842590332,2008,1,0,29
11.538461685180664,2008,0,1,28
15.384614944458008,2008,1,1,31
26.22377586364746,2008,0,0,29
8.241758346557617,2008,0,1,26
24.038461685180664,2008,1,0,32
21.678321838378906,2008,1,0,31
14.615385055541992,2008,1,0,29
16.66666603088379,2008,0,0,26
14.423076629638672,2008,0,0,29
20.673076629638672,2008,0,1,34
34.96503448486328,2008,0,0,30
15.865385055541992,2008,0,1,27
6.666666507720947,2008,0,0,32
21.634614944458008,2008,0,0,31
33.56643295288086,2008,1,1,34
4.006410121917725,2008,1,1,33
7.5,2008,0,1,25
7.5,2008,0,0,31
22.22222137451172,2008,1,1,30
16.826923370361328,2008,0,0,28
11.538461685180664,2008,0,1,33
12.745098114013672,2008,0,0,26
41.02564239501953,2008,0,0,25
11.057692527770996,2008,0,1,32
9.615385055541992,2008,0,0,34
9.615385055541992,2008,1,1,33
16.826923370361328,2008,1,1,31
34.230770111083984,2008,1,0,33
11.538461685180664,2008,0,0,34
2.7472527027130127,2008,0,1,30
19.230770111083984,2008,0,0,27
8.603239059448242,2008,0,0,31
8.861538887023926,2008,0,1,27
21.153846740722656,2008,0,0,29
8.241758346557617,2008,0,1,30
17.094017028808594,2008,0,0,29
11.539422988891602,2008,0,0,29
8.547008514404297,2008,0,0,28
3.846153736114502,2008,0,1,25
15,2008,0,0,32
20.19230842590332,2008,1,0,33
26.201923370361328,2008,1,1,33
19.963186264038086,2008,1,0,30
3.846153736114502,2008,1,1,26
4.807692527770996,2008,1,0,27
6.927083492279053,2008,0,1,28
9.575416564941406,2008,1,0,34
11.057692527770996,2008,0,0,27
17.788461685180664,2008,0,0,25
14.423076629638672,2008,1,0,26
16.826923370361328,2008,1,1,27
6.609230995178223,2008,0,1,29
12.820512771606445,2008,1,0,26
10.094711303710938,2008,1,0,27
11.538461685180664,2008,0,1,26
9.615385055541992,2008,0,1,26
18.269229888916016,2008,1,1,28
5.769230842590332,2008,0,1,27
18.80341911315918,2008,1,1,30
18.269229888916016,2008,0,0,33
12.980769157409668,2008,1,1,28
20.384614944458008,2008,1,0,30
4.807692527770996,2008,0,0,34
6.372549057006836,2008,1,0,26
6.372549057006836,2008,1,0,30
29.91452980041504,2008,1,1,34
25,2008,1,0,28
9.615385055541992,2008,1,1,30
25.64102554321289,2008,1,0,32
11.538461685180664,2008,0,0,34
21.634614944458008,2008,1,1,34
10.576923370361328,2008,0,1,28
27.884614944458008,2008,0,0,25
36.29807662963867,2008,1,0,28
23.4375,2008,1,1,34
9.585897445678711,2008,1,1,31
30.769229888916016,2008,1,0,31
46.92307662963867,2008,1,0,32
25.480770111083984,2008,0,0,30
17.788461685180664,2008,1,1,25
10.139860153198242,2008,1,0,25
13.461538314819336,2008,1,0,26
23.55769157409668,2008,1,0,26
24.038461685180664,2008,1,0,25
52.88461685180664,2008,1,0,30
17.30769157409668,2008,1,1,30
19.230770111083984,2008,1,1,33
31.25,2008,1,1,33
43.269229888916016,2008,1,1,28
17.30769157409668,2008,1,1,26
19.230770111083984,2008,1,0,34
4.807692527770996,2008,0,1,30
7.211538314819336,2008,1,1,30
34.18803405761719,2008,1,0,28
38.46154022216797,2008,1,1,32
14.261133193969727,2008,1,0,26
29.80769157409668,2008,1,0,28
4.615384578704834,2008,0,1,26
16.19230842590332,2008,1,1,29
26.44230842590332,2008,1,0,30
24.615385055541992,2008,1,0,34
16.483516693115234,2008,0,1,32
15.285996437072754,2008,1,0,34
13.461538314819336,2008,1,0,26
9.615385055541992,2008,1,0,30
19.230770111083984,2008,1,0,32
21.9780216217041,2008,1,0,33
20.673076629638672,2008,1,0,31
16.826923370361328,2008,0,0,31
21.153846740722656,2008,1,1,28
10.285714149475098,2008,1,1,25
18.75,2008,1,1,26
21.153846740722656,2008,1,1,33
12.5,2008,0,1,26
21.153846740722656,2008,1,1,27
26.495725631713867,2008,1,0,25
33.17307662963867,2008,1,1,34
26.44230842590332,2008,1,1,32
15,2008,1,0,26
6.538461685180664,2008,0,1,29
15.625,2008,1,0,28
13.461538314819336,2008,0,1,28
17.662019729614258,2008,1,1,32
13.986014366149902,2008,0,0,29
18.269229888916016,2008,0,1,29
36.778846740722656,2008,1,1,34
12.02019214630127,2008,1,0,30
20.19230842590332,2008,1,1,26
24.038461685180664,2008,1,0,25
24.038461685180664,2008,1,1,25
10.576923370361328,2008,1,0,25
19.230770111083984,2008,1,1,25
8.25,2008,0,1,29
27.77863311767578,2008,1,0,33
9.807692527770996,2008,0,1,29
11.057692527770996,2008,0,0,32
15.384614944458008,2008,1,1,26
17.094017028808594,2008,1,1,28
9.090909004211426,2008,0,1,26
26.44230842590332,2008,1,1,32
40.86538314819336,2008,1,0,30
30.677656173706055,2008,1,0,28
16.0256404876709,2008,0,0,26
15,2008,0,1,29
34.61538314819336,2008,1,0,31
13.84615421295166,2008,1,1,31
25,2008,1,1,26
28.205127716064453,2008,1,0,26
18.269229888916016,2008,0,1,31
